order_item_id,order_id,product_id,quantity,product_price,discount,discount_rate,sales,profit_ratio,order_item_total,benefit_per_order
106378,42620,365,4,59.99000168,2.400000095,0.01,239.9600067,-1.470000029,237.5599976,-348.5
124404,49768,365,4,59.99000168,28.79999924,0.119999997,239.9600067,-0.340000004,211.1600037,-71.37000275
123093,49234,365,4,59.99000168,28.79999924,0.119999997,239.9600067,0.310000002,211.1600037,66.08999634
118737,47499,365,4,59.99000168,40.79000092,0.170000002,239.9600067,0.310000002,199.1699982,62.34000015
104418,41829,365,4,59.99000168,43.18999863,0.180000007,239.9600067,0.479999989,196.7700043,94.44999695
105769,42360,502,4,50.0,0.0,0.0,200.0,0.479999989,200.0,96.0
125489,50205,502,4,50.0,6.0,0.029999999,200.0,0.340000004,194.0,65.5699997
106379,42620,627,4,39.99000168,6.400000095,0.039999999,159.9600067,-0.170000002,153.5599976,-25.63999939
124402,49768,502,4,50.0,24.0,0.119999997,200.0,0.360000014,176.0,63.88999939
122287,48907,502,4,50.0,32.0,0.159999996,200.0,0.330000013,168.0,54.59999847
113829,45550,924,4,15.98999977,6.400000095,0.100000001,63.95999908,0.370000005,57.56000137,21.29999924
109851,43979,835,4,31.98999977,16.62999916,0.129999995,127.9599991,0.349999994,111.3300018,38.95999908
27935,11182,93,4,24.98999977,4.0,0.039999999,99.95999908,0.479999989,95.95999908,46.06000137
155746,62295,191,4,99.98999786,0.0,0.0,399.9599915,0.479999989,399.9599915,191.9799957
160122,64043,251,4,89.98999786,53.99000168,0.150000006,359.9599915,0.270000011,305.9700012,82.61000061
163744,65513,365,4,59.99000168,0.0,0.0,239.9600067,0.100000001,239.9600067,24.0
44947,17990,365,4,59.99000168,2.400000095,0.01,239.9600067,0.469999999,237.5599976,111.6500015
161105,64447,365,4,59.99000168,4.800000191,0.02,239.9600067,-0.699999988,235.1600037,-164.6100006
46778,18716,365,4,59.99000168,12.0,0.050000001,239.9600067,-0.239999995,227.9600067,-55.38999939
38527,15407,365,4,59.99000168,12.0,0.050000001,239.9600067,0.129999995,227.9600067,28.5
46759,18709,365,4,59.99000168,13.19999981,0.059999999,239.9600067,0.349999994,226.7599945,79.37000275
171198,68469,365,4,59.99000168,16.79999924,0.07,239.9600067,0.449999988,223.1600037,100.4199982
170169,68064,365,4,59.99000168,59.99000168,0.25,239.9600067,-0.200000003,179.9700012,-35.99000168
43942,17575,627,4,39.99000168,0.0,0.0,159.9600067,0.129999995,159.9600067,20.0
155426,62165,502,4,50.0,2.0,0.01,200.0,0.25999999,198.0,51.47999954
28210,11283,502,4,50.0,4.0,0.02,200.0,0.49000001,196.0,96.04000092
28209,11283,502,4,50.0,6.0,0.029999999,200.0,0.469999999,194.0,91.18000031
155954,62389,502,4,50.0,11.0,0.059999999,200.0,0.050000001,189.0,9.449999809
169724,67885,502,4,50.0,14.0,0.07,200.0,0.340000004,186.0,63.24000168
164004,65625,502,4,50.0,24.0,0.119999997,200.0,0.280000001,176.0,49.27999878
160124,64043,627,4,39.99000168,20.79000092,0.129999995,159.9600067,0.330000013,139.1699982,45.22999954
155747,62295,502,4,50.0,26.0,0.129999995,200.0,0.5,174.0,87.0
120619,48229,502,4,50.0,32.0,0.159999996,200.0,-0.200000003,168.0,-33.59999847
30774,12316,627,4,39.99000168,25.59000015,0.159999996,159.9600067,0.330000013,134.3699951,44.34000015
43944,17575,502,4,50.0,40.0,0.200000003,200.0,0.109999999,160.0,18.07999992
44606,17853,502,4,50.0,40.0,0.200000003,200.0,0.330000013,160.0,52.0
171201,68469,627,4,39.99000168,39.99000168,0.25,159.9600067,0.330000013,119.9700012,38.99000168
168392,67370,502,4,50.0,50.0,0.25,200.0,0.159999996,150.0,24.0
27374,10934,977,4,29.98999977,6.599999905,0.059999999,119.9599991,0.310000002,113.3600006,35.47999954
137514,54985,191,4,99.98999786,0.0,0.0,399.9599915,-0.699999988,399.9599915,-279.9700012
148978,59519,359,4,99.98999786,12.0,0.029999999,399.9599915,-0.829999983,387.9599915,-323.1700134
146227,58421,191,4,99.98999786,12.0,0.029999999,399.9599915,-1.549999952,387.9599915,-601.3400269
3866,1548,191,4,99.98999786,22.0,0.059999999,399.9599915,0.360000014,377.9599915,137.1999969
143500,57369,191,4,99.98999786,36.0,0.090000004,399.9599915,0.469999999,363.9599915,171.0599976
143497,57369,191,4,99.98999786,40.0,0.100000001,399.9599915,0.280000001,359.9599915,100.7900009
23663,9473,191,4,99.98999786,40.0,0.100000001,399.9599915,0.469999999,359.9599915,169.1799927
130012,52034,191,4,99.98999786,59.99000168,0.150000006,399.9599915,0.469999999,339.9700012,159.7799988
14717,5915,191,4,99.98999786,71.98999786,0.180000007,399.9599915,0.330000013,327.9700012,106.5899963
145563,58173,359,4,99.98999786,71.98999786,0.180000007,399.9599915,0.460000008,327.9700012,150.8600006
13073,5237,191,4,99.98999786,99.98999786,0.25,399.9599915,-0.25,299.9700012,-74.98999786
18463,7373,365,4,59.99000168,2.400000095,0.01,239.9600067,0.349999994,237.5599976,83.15000153
152965,61155,365,4,59.99000168,4.800000191,0.02,239.9600067,0.25999999,235.1600037,61.13999939
3739,1500,365,4,59.99000168,4.800000191,0.02,239.9600067,0.360000014,235.1600037,84.66000366
3738,1500,365,4,59.99000168,7.199999809,0.029999999,239.9600067,0.129999995,232.7599945,29.10000038
25048,10025,365,4,59.99000168,9.600000381,0.039999999,239.9600067,-0.090000004,230.3600006,-20.27000046
15365,6142,365,4,59.99000168,13.19999981,0.059999999,239.9600067,0.25,226.7599945,56.68999863
10648,4257,365,4,59.99000168,13.19999981,0.059999999,239.9600067,0.49000001,226.7599945,111.1100006
143496,57369,365,4,59.99000168,13.19999981,0.059999999,239.9600067,0.029999999,226.7599945,6.800000191
148829,59458,365,4,59.99000168,24.0,0.100000001,239.9600067,0.5,215.9600067,107.9800034
2359,947,365,4,59.99000168,31.19000053,0.129999995,239.9600067,-0.180000007,208.7700043,-36.52999878
129537,51844,365,4,59.99000168,43.18999863,0.180000007,239.9600067,0.289999992,196.7700043,57.06000137
13598,5449,365,4,59.99000168,43.18999863,0.180000007,239.9600067,0.289999992,196.7700043,57.06000137
4375,1754,365,4,59.99000168,47.99000168,0.200000003,239.9600067,0.300000012,191.9700012,57.59000015
143540,57388,502,4,50.0,4.0,0.02,200.0,0.49000001,196.0,96.04000092
140682,56247,627,4,39.99000168,6.400000095,0.039999999,159.9600067,0.029999999,153.5599976,4.610000134
23665,9473,627,4,39.99000168,14.39999962,0.090000004,159.9600067,0.029999999,145.5599976,4.369999886
3005,1210,627,4,39.99000168,16.0,0.100000001,159.9600067,0.340000004,143.9600067,48.65999985
146852,58673,627,4,39.99000168,20.79000092,0.129999995,159.9600067,0.479999989,139.1699982,66.80000305
138391,55339,502,4,50.0,30.0,0.150000006,200.0,-0.769999981,170.0,-130.3899994
129330,51767,627,4,39.99000168,25.59000015,0.159999996,159.9600067,0.310000002,134.3699951,41.65000153
132827,53161,502,4,50.0,32.0,0.159999996,200.0,0.349999994,168.0,58.79999924
129329,51767,627,4,39.99000168,27.19000053,0.170000002,159.9600067,-0.800000012,132.7700043,-106.2099991
13074,5237,502,4,50.0,36.0,0.180000007,200.0,0.140000001,164.0,23.62000084
145162,58018,502,4,50.0,50.0,0.25,200.0,0.25999999,150.0,39.0
13166,5272,926,4,15.98999977,1.919999957,0.029999999,63.95999908,0.349999994,62.04000092,21.70999908
120135,48044,93,4,24.98999977,1.0,0.01,99.95999908,0.280000001,98.95999908,27.20999908
52540,21024,93,4,24.98999977,10.0,0.100000001,99.95999908,0.129999995,89.95999908,11.25
107921,43201,116,4,44.99000168,18.0,0.100000001,179.9600067,0.01,161.9600067,1.620000005
62617,24991,191,4,99.98999786,12.0,0.029999999,399.9599915,-0.039999999,387.9599915,-16.68000031
62165,24816,191,4,99.98999786,36.0,0.090000004,399.9599915,0.479999989,363.9599915,174.6999969
55215,22071,191,4,99.98999786,48.0,0.119999997,399.9599915,0.460000008,351.9599915,161.8999939
58165,23227,191,4,99.98999786,59.99000168,0.150000006,399.9599915,0.49000001,339.9700012,166.5800018
58045,23185,191,4,99.98999786,67.98999786,0.170000002,399.9599915,0.479999989,331.9700012,159.3399963
66114,26412,365,4,59.99000168,0.0,0.0,239.9600067,0.289999992,239.9600067,69.58999634
103626,41516,365,4,59.99000168,4.800000191,0.02,239.9600067,0.349999994,235.1600037,82.30999756
128069,51251,365,4,59.99000168,13.19999981,0.059999999,239.9600067,0.360000014,226.7599945,82.30999756
122514,49004,365,4,59.99000168,16.79999924,0.07,239.9600067,0.059999999,223.1600037,13.84000015
115203,46086,365,4,59.99000168,16.79999924,0.07,239.9600067,0.370000005,223.1600037,82.5699997
66382,26514,365,4,59.99000168,21.60000038,0.090000004,239.9600067,0.349999994,218.3600006,76.43000031
55649,22227,365,4,59.99000168,24.0,0.100000001,239.9600067,0.300000012,215.9600067,64.79000092
67258,26842,502,4,50.0,8.0,0.039999999,200.0,0.349999994,192.0,67.19999695
66383,26514,502,4,50.0,14.0,0.07,200.0,0.360000014,186.0,67.51999664
119382,47742,502,4,50.0,26.0,0.129999995,200.0,-0.230000004,174.0,-39.84999847
62507,24947,502,4,50.0,40.0,0.200000003,200.0,-0.129999995,160.0,-20.0
68449,27331,502,4,50.0,50.0,0.25,200.0,0.379999995,150.0,56.25
122513,49004,835,4,31.98999977,1.279999971,0.01,127.9599991,0.25999999,126.6800003,32.93999863
62511,24947,804,4,19.98999977,13.59000015,0.170000002,79.95999908,0.109999999,66.37000275,7.300000191
94963,38040,191,4,99.98999786,12.0,0.029999999,399.9599915,0.460000008,387.9599915,178.4600067
90004,36046,191,4,99.98999786,12.0,0.029999999,399.9599915,0.479999989,387.9599915,186.2200012
80729,32279,365,4,59.99000168,4.800000191,0.02,239.9600067,0.49000001,235.1600037,115.2300034
92995,37253,365,4,59.99000168,4.800000191,0.02,239.9600067,0.300000012,235.1600037,70.55000305
99344,39813,365,4,59.99000168,7.199999809,0.029999999,239.9600067,-0.699999988,232.7599945,-162.9299927
90319,36169,365,4,59.99000168,13.19999981,0.059999999,239.9600067,0.479999989,226.7599945,108.8499985
100308,40194,365,4,59.99000168,13.19999981,0.059999999,239.9600067,0.449999988,226.7599945,102.0400009
101220,40570,502,4,50.0,6.0,0.029999999,200.0,0.330000013,194.0,63.04999924
116515,46612,627,4,39.99000168,6.400000095,0.039999999,159.9600067,0.090000004,153.5599976,13.51000023
88774,35545,502,4,50.0,18.0,0.090000004,200.0,-2.549999952,182.0,-464.1000061
81233,32481,502,4,50.0,24.0,0.119999997,200.0,0.330000013,176.0,57.20000076
80561,32218,627,4,39.99000168,25.59000015,0.159999996,159.9600067,0.039999999,134.3699951,5.110000134
104481,41856,44,5,59.99000168,59.99000168,0.200000003,299.9500122,0.090000004,239.9600067,21.12000084
109505,43844,191,5,99.98999786,124.9899979,0.25,499.9500122,0.330000013,374.9599915,121.8600006
110290,44163,365,5,59.99000168,27.0,0.090000004,299.9500122,0.079999998,272.9500122,20.46999931
109503,43844,365,5,59.99000168,50.99000168,0.170000002,299.9500122,0.140000001,248.9600067,34.36000061
125491,50205,365,5,59.99000168,74.98999786,0.25,299.9500122,0.479999989,224.9600067,107.9800034
120061,48013,627,5,39.99000168,2.0,0.01,199.9499969,0.25,197.9499969,49.49000168
125488,50205,502,5,50.0,13.75,0.059999999,250.0,0.079999998,236.25,17.71999931
124401,49768,502,5,50.0,42.5,0.170000002,250.0,0.479999989,207.5,99.59999847
125490,50205,828,5,31.98999977,23.98999977,0.150000006,159.9499969,0.49000001,135.9600067,66.62000275
26843,10728,191,5,99.98999786,20.0,0.039999999,499.9500122,-0.310000002,479.9500122,-150.6999969
159369,63759,191,5,99.98999786,74.98999786,0.150000006,499.9500122,0.479999989,424.9599915,203.9799957
115255,46104,365,5,59.99000168,0.0,0.0,299.9500122,0.349999994,299.9500122,104.9800034
50613,20268,365,5,59.99000168,0.0,0.0,299.9500122,0.469999999,299.9500122,140.9799957
156828,62724,365,5,59.99000168,9.0,0.029999999,299.9500122,0.270000011,290.9500122,78.55999756
168391,67370,365,5,59.99000168,9.0,0.029999999,299.9500122,0.340000004,290.9500122,98.33999634
40824,16354,365,5,59.99000168,27.0,0.090000004,299.9500122,0.360000014,272.9500122,99.08000183
163745,65513,365,5,59.99000168,27.0,0.090000004,299.9500122,0.340000004,272.9500122,92.26000214
171987,68790,365,5,59.99000168,27.0,0.090000004,299.9500122,0.330000013,272.9500122,88.70999908
30770,12316,365,5,59.99000168,38.99000168,0.129999995,299.9500122,0.109999999,260.9599915,29.48999977
161106,64447,365,5,59.99000168,47.99000168,0.159999996,299.9500122,-0.25,251.9600067,-62.99000168
27977,11197,365,5,59.99000168,47.99000168,0.159999996,299.9500122,0.300000012,251.9600067,75.58999634
115256,46104,365,5,59.99000168,74.98999786,0.25,299.9500122,0.349999994,224.9600067,78.73999786
34018,13576,502,5,50.0,7.5,0.029999999,250.0,0.449999988,242.5,109.1299973
27373,10934,502,5,50.0,17.5,0.07,250.0,0.430000007,232.5,99.98000336
43943,17575,627,5,39.99000168,14.0,0.07,199.9499969,-0.230000004,185.9499969,-41.84000015
27976,11197,502,5,50.0,17.5,0.07,250.0,0.469999999,232.5,109.2799988
26099,10422,502,5,50.0,25.0,0.100000001,250.0,0.360000014,225.0,81.68000031
168388,67370,502,5,50.0,40.0,0.159999996,250.0,-0.310000002,210.0,-64.88999939
168372,67365,502,5,50.0,42.5,0.170000002,250.0,0.25999999,207.5,53.95000076
44604,17853,627,5,39.99000168,35.99000168,0.180000007,199.9499969,-0.039999999,163.9600067,-6.230000019
27978,11197,818,5,47.99000168,9.600000381,0.039999999,239.9499969,0.400000006,230.3500061,92.13999939
37749,15085,823,5,51.99000168,51.99000168,0.200000003,259.9500122,0.289999992,207.9600067,60.31000137
139083,55605,172,5,30.0,3.0,0.02,150.0,-0.189999998,147.0,-28.07999992
138546,55394,191,5,99.98999786,25.0,0.050000001,499.9500122,0.5,474.9500122,237.4799957
146851,58673,191,5,99.98999786,59.99000168,0.119999997,499.9500122,0.25999999,439.9599915,114.3899994
662,262,191,5,99.98999786,74.98999786,0.150000006,499.9500122,0.430000007,424.9599915,184.0099945
13003,5206,191,5,99.98999786,74.98999786,0.150000006,499.9500122,0.469999999,424.9599915,199.7299957
147536,58942,191,5,99.98999786,99.98999786,0.200000003,499.9500122,0.469999999,399.9599915,187.9799957
6,4,365,5,59.99000168,3.0,0.01,299.9500122,0.090000004,296.9500122,26.12999916
25489,10196,365,5,59.99000168,9.0,0.029999999,299.9500122,0.109999999,290.9500122,32.88000107
3512,1418,365,5,59.99000168,9.0,0.029999999,299.9500122,0.159999996,290.9500122,47.43000031
8488,3419,365,5,59.99000168,12.0,0.039999999,299.9500122,-0.109999999,287.9500122,-32.54000092
11240,4491,365,5,59.99000168,27.0,0.090000004,299.9500122,0.469999999,272.9500122,128.2899933
2034,817,365,5,59.99000168,27.0,0.090000004,299.9500122,0.270000011,272.9500122,73.69999695
17313,6914,365,5,59.99000168,30.0,0.100000001,299.9500122,0.059999999,269.9599915,16.73999977
10647,4257,365,5,59.99000168,35.99000168,0.119999997,299.9500122,0.280000001,263.9599915,73.91000366
137953,55164,365,5,59.99000168,35.99000168,0.119999997,299.9500122,-0.800000012,263.9599915,-211.1600037
24677,9880,365,5,59.99000168,35.99000168,0.119999997,299.9500122,0.25999999,263.9599915,69.41999817
10444,4183,365,5,59.99000168,59.99000168,0.200000003,299.9500122,0.330000013,239.9600067,77.98999786
148539,59332,365,5,59.99000168,74.98999786,0.25,299.9500122,0.330000013,224.9600067,73.11000061
146850,58673,502,5,50.0,0.0,0.0,250.0,0.25,250.0,62.5
8223,3308,502,5,50.0,2.5,0.01,250.0,-0.730000019,247.5,-181.4199982
1155,472,502,5,50.0,5.0,0.02,250.0,0.379999995,245.0,93.09999847
17312,6914,627,5,39.99000168,4.0,0.02,199.9499969,0.469999999,195.9499969,92.09999847
144661,57817,627,5,39.99000168,10.0,0.050000001,199.9499969,0.25999999,189.9499969,49.38999939
13597,5449,502,5,50.0,17.5,0.07,250.0,0.230000004,232.5,53.47999954
139041,55588,502,5,50.0,22.5,0.090000004,250.0,0.49000001,227.5,111.4800034
143499,57369,502,5,50.0,22.5,0.090000004,250.0,0.059999999,227.5,14.10999966
2252,905,502,5,50.0,22.5,0.090000004,250.0,0.270000011,227.5,61.43000031
143541,57388,627,5,39.99000168,20.0,0.100000001,199.9499969,0.330000013,179.9600067,59.38999939
128907,51584,502,5,50.0,40.0,0.159999996,250.0,0.340000004,210.0,71.40000153
153652,61437,502,5,50.0,42.5,0.170000002,250.0,0.289999992,207.5,60.18000031
8943,3597,502,5,50.0,45.0,0.180000007,250.0,0.270000011,205.0,55.34999847
25740,10283,897,5,24.98999977,16.23999977,0.129999995,124.9499969,0.389999986,108.7099991,42.40000153
138809,55502,893,5,24.98999977,16.23999977,0.129999995,124.9499969,-0.560000002,108.7099991,-60.88000107
56139,22435,191,5,99.98999786,27.5,0.059999999,499.9500122,0.109999999,472.4500122,53.38999939
59947,23946,191,5,99.98999786,45.0,0.090000004,499.9500122,-0.219999999,454.9500122,-98.73000336
73277,29288,365,5,59.99000168,3.0,0.01,299.9500122,0.25999999,296.9500122,78.09999847
120295,48106,365,5,59.99000168,15.0,0.050000001,299.9500122,0.349999994,284.9500122,99.73000336
69217,27648,365,5,59.99000168,21.0,0.07,299.9500122,-0.189999998,278.9500122,-51.88999939
62509,24947,365,5,59.99000168,27.0,0.090000004,299.9500122,0.25999999,272.9500122,70.97000122
55213,22071,365,5,59.99000168,30.0,0.100000001,299.9500122,-0.270000011,269.9599915,-73.16000366
53473,21386,365,5,59.99000168,30.0,0.100000001,299.9500122,0.49000001,269.9599915,132.2799988
56539,22599,365,5,59.99000168,38.99000168,0.129999995,299.9500122,0.360000014,260.9599915,94.73000336
64515,25765,365,5,59.99000168,44.99000168,0.150000006,299.9500122,0.449999988,254.9600067,114.7300034
62166,24816,365,5,59.99000168,44.99000168,0.150000006,299.9500122,0.129999995,254.9600067,31.87000084
51064,20461,502,5,50.0,17.5,0.07,250.0,0.479999989,232.5,111.5999985
63792,25467,627,5,39.99000168,18.0,0.090000004,199.9499969,0.310000002,181.9499969,56.95000076
62510,24947,502,5,50.0,25.0,0.100000001,250.0,0.340000004,225.0,76.5
64516,25765,627,5,39.99000168,35.99000168,0.180000007,199.9499969,0.0,163.9600067,0.0
66381,26514,564,5,30.0,27.0,0.180000007,150.0,-1.179999948,123.0,-144.5299988
109223,43737,886,5,24.98999977,2.5,0.02,124.9499969,0.090000004,122.4499969,10.77999973
62126,24803,823,5,51.99000168,44.18999863,0.170000002,259.9500122,0.460000008,215.7599945,99.25
85353,34186,191,5,99.98999786,10.0,0.02,499.9500122,0.449999988,489.9500122,220.4799957
116513,46612,191,5,99.98999786,27.5,0.059999999,499.9500122,0.129999995,472.4500122,59.06000137
94961,38040,365,5,59.99000168,0.0,0.0,299.9500122,0.100000001,299.9500122,30.0
87181,34897,365,5,59.99000168,3.0,0.01,299.9500122,-0.670000017,296.9500122,-198.0700073
90052,36068,365,5,59.99000168,12.0,0.039999999,299.9500122,0.349999994,287.9500122,100.7799988
98113,39298,365,5,59.99000168,30.0,0.100000001,299.9500122,0.079999998,269.9599915,20.25
94584,37891,365,5,59.99000168,47.99000168,0.159999996,299.9500122,0.469999999,251.9600067,118.4199982
99253,39777,365,5,59.99000168,47.99000168,0.159999996,299.9500122,0.25999999,251.9600067,65.51000214
100310,40194,365,5,59.99000168,53.99000168,0.180000007,299.9500122,0.189999998,245.9600067,46.24000168
85354,34186,627,5,39.99000168,4.0,0.02,199.9499969,0.25,195.9499969,48.99000168
99314,39801,564,5,30.0,8.25,0.059999999,150.0,-0.209999993,141.75,-30.19000053
89741,35934,502,5,50.0,22.5,0.090000004,250.0,0.109999999,227.5,25.70999908
80082,32030,502,5,50.0,40.0,0.159999996,250.0,0.310000002,210.0,65.73000336
90249,36134,502,5,50.0,45.0,0.180000007,250.0,0.280000001,205.0,57.40000153
80564,32218,502,5,50.0,45.0,0.180000007,250.0,-0.579999983,205.0,-119.5199966
86785,34744,828,5,31.98999977,3.200000048,0.02,159.9499969,0.200000003,156.75,31.35000038
100097,40115,822,5,47.99000168,7.199999809,0.029999999,239.9499969,0.219999999,232.75,51.66999817
80856,32329,977,5,29.98999977,10.5,0.07,149.9499969,-0.579999983,139.4499969,-81.30000305
117066,46822,191,1,99.98999786,15.0,0.150000006,99.98999786,0.25,84.98999786,21.25
123667,49475,191,1,99.98999786,17.0,0.170000002,99.98999786,0.050000001,82.98999786,4.150000095
109926,44008,403,1,129.9900055,2.599999905,0.02,129.9900055,-0.07,127.3899994,-9.039999962
117065,46822,403,1,129.9900055,2.599999905,0.02,129.9900055,0.090000004,127.3899994,11.07999992
108603,43478,403,1,129.9900055,2.599999905,0.02,129.9900055,0.200000003,127.3899994,25.47999954
119085,47627,403,1,129.9900055,2.599999905,0.02,129.9900055,0.150000006,127.3899994,19.48999977
116245,46494,403,1,129.9900055,6.5,0.050000001,129.9900055,0.230000004,123.4899979,27.79000092
106471,42656,403,1,129.9900055,7.150000095,0.059999999,129.9900055,0.310000002,122.8399963,38.45000076
104279,41776,403,1,129.9900055,7.150000095,0.059999999,129.9900055,0.039999999,122.8399963,4.550000191
106733,42763,403,1,129.9900055,7.150000095,0.059999999,129.9900055,0.090000004,122.8399963,10.81000042
121080,48413,403,1,129.9900055,11.69999981,0.090000004,129.9900055,-0.029999999,118.2900009,-2.960000038
108604,43478,365,1,59.99000168,6.0,0.100000001,59.99000168,0.479999989,53.99000168,25.92000008
116314,46526,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.07,113.0899963,7.920000076
114842,45951,403,1,129.9900055,32.5,0.25,129.9900055,-2.5,97.48999786,-243.7299957
116313,46526,627,1,39.99000168,2.799999952,0.07,39.99000168,0.02,37.18999863,0.74000001
113311,45353,502,1,50.0,4.5,0.090000004,50.0,0.460000008,45.5,20.93000031
126454,50600,502,1,50.0,6.5,0.129999995,50.0,0.059999999,43.5,2.700000048
121079,48413,502,1,50.0,7.5,0.150000006,50.0,-0.029999999,42.5,-1.230000019
104278,41776,627,1,39.99000168,6.400000095,0.159999996,39.99000168,-0.159999996,33.59000015,-5.480000019
106473,42656,810,1,19.98999977,1.399999976,0.07,19.98999977,-0.730000019,18.59000015,-13.63000011
104276,41776,957,1,299.980011,12.0,0.039999999,299.980011,0.180000007,287.980011,50.40000153
119086,47627,957,1,299.980011,36.0,0.119999997,299.980011,0.100000001,263.980011,26.39999962
108190,43308,957,1,299.980011,51.0,0.170000002,299.980011,0.300000012,248.9799957,74.69999695
124067,49636,627,1,39.99000168,2.799999952,0.07,39.99000168,0.170000002,37.18999863,6.320000172
173198,69883,1349,1,452.0400085,4.519999981,0.01,452.0400085,0.479999989,447.519989,214.8099976
172982,69667,1349,1,452.0400085,4.519999981,0.01,452.0400085,0.079999998,447.519989,33.56000137
173231,69916,1349,1,452.0400085,18.07999992,0.039999999,452.0400085,0.349999994,433.9599915,151.8899994
173229,69914,1349,1,452.0400085,24.86000061,0.059999999,452.0400085,-0.730000019,427.1799927,-313.1199951
174331,71016,1352,1,252.8800049,17.70000076,0.07,252.8800049,0.330000013,235.1799927,76.43000031
172975,69660,1349,1,452.0400085,40.68000031,0.090000004,452.0400085,-0.670000017,411.3599854,-274.3699951
172753,69438,1349,1,452.0400085,76.84999847,0.170000002,452.0400085,0.379999995,375.1900024,140.6999969
172933,69618,1349,1,452.0400085,76.84999847,0.170000002,452.0400085,0.469999999,375.1900024,176.3399963
172951,69636,1349,1,452.0400085,76.84999847,0.170000002,452.0400085,0.479999989,375.1900024,180.0899963
170127,68050,203,1,399.9899902,60.0,0.150000006,399.9899902,0.340000004,339.9899902,114.9199982
162201,64889,216,1,189.0,30.23999977,0.159999996,189.0,0.49000001,158.7599945,77.79000092
171787,68711,226,1,599.9899902,102.0,0.170000002,599.9899902,0.090000004,497.9899902,43.8199997
162203,64889,191,1,99.98999786,17.0,0.170000002,99.98999786,0.310000002,82.98999786,25.97999954
171714,68682,203,1,399.9899902,100.0,0.25,399.9899902,0.419999987,299.9899902,126.0
160783,64324,216,1,189.0,47.25,0.25,189.0,0.340000004,141.75,47.90999985
159940,63973,403,1,129.9900055,0.0,0.0,129.9900055,-1.700000048,129.9900055,-220.9799957
37806,15108,403,1,129.9900055,0.0,0.0,129.9900055,-1.600000024,129.9900055,-207.9799957
167731,67099,403,1,129.9900055,0.0,0.0,129.9900055,-0.129999995,129.9900055,-16.77000046
157600,63032,365,1,59.99000168,0.600000024,0.01,59.99000168,0.270000011,59.38999939,16.04000092
167465,66994,403,1,129.9900055,1.299999952,0.01,129.9900055,-0.730000019,128.6900024,-94.33000183
49571,19832,403,1,129.9900055,1.299999952,0.01,129.9900055,-1.549999952,128.6900024,-199.4700012
160785,64324,365,1,59.99000168,0.600000024,0.01,59.99000168,0.330000013,59.38999939,19.60000038
171437,68569,364,1,299.9899902,3.0,0.01,299.9899902,0.059999999,296.9899902,17.8199997
167508,67013,365,1,59.99000168,0.600000024,0.01,59.99000168,0.310000002,59.38999939,18.59000015
37005,14784,403,1,129.9900055,1.299999952,0.01,129.9900055,0.469999999,128.6900024,60.47999954
44323,17738,365,1,59.99000168,1.200000048,0.02,59.99000168,0.159999996,58.79000092,9.579999924
167819,67136,403,1,129.9900055,5.199999809,0.039999999,129.9900055,0.090000004,124.7900009,11.22999954
170099,68041,403,1,129.9900055,5.199999809,0.039999999,129.9900055,0.059999999,124.7900009,7.860000134
49040,19614,403,1,129.9900055,5.199999809,0.039999999,129.9900055,0.289999992,124.7900009,36.18999863
36647,14649,403,1,129.9900055,5.199999809,0.039999999,129.9900055,0.479999989,124.7900009,59.90000153
48663,19469,365,1,59.99000168,3.0,0.050000001,59.99000168,0.360000014,56.99000168,20.69000053
26750,10688,365,1,59.99000168,3.0,0.050000001,59.99000168,0.289999992,56.99000168,16.53000069
167697,67085,403,1,129.9900055,6.5,0.050000001,129.9900055,0.059999999,123.4899979,7.78000021
160733,64300,403,1,129.9900055,6.5,0.050000001,129.9900055,-0.730000019,123.4899979,-90.51999664
42459,16984,365,1,59.99000168,3.299999952,0.059999999,59.99000168,0.300000012,56.68999863,17.01000023
166847,66756,403,1,129.9900055,9.100000381,0.07,129.9900055,0.330000013,120.8899994,39.29000092
41278,16529,403,1,129.9900055,9.100000381,0.07,129.9900055,0.25,120.8899994,30.21999931
174580,71265,1353,1,461.480011,32.29999924,0.07,461.480011,0.349999994,429.1799927,150.2100067
37922,15160,403,1,129.9900055,9.100000381,0.07,129.9900055,0.49000001,120.8899994,59.24000168
166846,66756,403,1,129.9900055,11.69999981,0.090000004,129.9900055,0.449999988,118.2900009,53.22999954
32574,13023,365,1,59.99000168,5.400000095,0.090000004,59.99000168,0.059999999,54.59000015,3.440000057
30679,12282,403,1,129.9900055,11.69999981,0.090000004,129.9900055,0.340000004,118.2900009,39.97999954
171886,68755,403,1,129.9900055,11.69999981,0.090000004,129.9900055,0.25999999,118.2900009,30.76000023
104403,41819,403,1,129.9900055,13.0,0.100000001,129.9900055,0.090000004,116.9899979,10.30000019
42458,16984,403,1,129.9900055,13.0,0.100000001,129.9900055,0.460000008,116.9899979,53.8199997
42970,17184,365,1,59.99000168,6.0,0.100000001,59.99000168,0.389999986,53.99000168,21.05999947
117464,47006,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.340000004,114.3899994,38.65999985
36120,14440,403,1,129.9900055,16.89999962,0.129999995,129.9900055,-0.059999999,113.0899963,-7.119999886
172094,68835,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.270000011,113.0899963,30.53000069
